,userId,recsys_id,rating
56013,553,2218,4.0
56014,553,2139,2.0
56015,553,31395,4.0
56016,553,22663,4.0
56017,553,24160,5.0
56018,553,12947,2.0
56019,553,27443,4.0
56021,553,1483,4.0
56022,553,9161,4.0
56023,553,9573,3.0
56024,553,21396,4.0
56025,553,35486,4.0
56026,553,18002,5.0
56027,553,29840,4.0
56028,553,20310,3.0
56029,553,2072,4.0
56030,553,1513,4.0
56031,553,3900,4.0
56032,553,11136,4.0
56033,553,14212,5.0
56034,553,25284,4.0
56035,553,30900,3.0
56036,553,1449,5.0
56037,553,31576,4.0
56038,553,32030,4.0
56039,553,9906,4.0
56040,553,21479,5.0
56041,553,9947,5.0
56042,553,4628,5.0
56043,553,23436,4.0
56044,553,33987,4.0
56046,553,14060,5.0
56047,553,23421,4.0
56048,553,26066,4.0
56049,553,25400,4.0
56050,553,34383,3.0
56051,553,32075,5.0
56052,553,11707,5.0
56053,553,10831,4.0
56054,553,26995,4.0
56055,553,33529,4.0
56056,553,4773,4.0
56057,553,4299,4.0
56058,553,34020,4.0
56059,553,9233,3.0
56060,553,12661,5.0
56061,553,11275,4.0
56062,553,18615,4.0
56063,553,17394,4.0
56064,553,21356,3.0
56065,553,34475,5.0
56066,553,23009,4.0
56067,553,3691,4.0
56069,553,25487,5.0
56070,553,9093,4.0
56071,553,20381,5.0
56072,553,32105,4.0
56073,553,8851,4.0
56074,553,9398,4.0
56075,553,16952,4.0
56076,553,18185,5.0
56077,553,26004,4.0
56078,553,25013,4.0
56080,553,1441,3.0
56081,553,4680,4.0
56082,553,14584,2.0
56083,553,32118,4.0
56084,553,8366,4.0
56085,553,18816,4.0
56086,553,12203,3.0
56088,553,23663,4.0
56089,553,16907,4.0
56090,553,13615,4.0
56091,553,3891,3.0
56092,553,25918,5.0
56093,553,4396,4.0
56094,553,18496,4.0
56095,553,18218,3.0
56096,553,23385,5.0
56097,553,22887,3.0
56098,553,4401,4.0
56099,553,12198,3.0
56100,553,9217,4.0
56101,553,16909,4.0
56102,553,5356,4.0
56103,553,21646,4.0
56104,553,6378,5.0
56105,553,22869,3.0
56106,553,23289,4.0
56107,553,34483,4.0
56108,553,10022,5.0
56109,553,35249,4.0
56110,553,27261,4.0
56111,553,21746,5.0
56112,553,15380,5.0
56114,553,16139,4.0
56115,553,3596,4.0
56116,553,16908,5.0
56117,553,7258,4.0
56118,553,9305,4.0
56119,553,15381,4.0
56120,553,34214,5.0
56121,553,25014,4.0
56122,553,12202,4.0
56124,553,25919,4.0
56125,553,4398,4.0
56126,553,33152,2.0
56127,553,6215,4.0
56128,553,24837,4.0
56129,553,13128,4.0
56132,555,7806,3.0
56133,555,16722,4.0
56134,555,6370,2.0
56135,555,14502,4.0
56136,555,5926,4.0
56137,555,8698,4.0
56138,555,11301,4.0
56139,555,34713,4.0
56140,555,9684,4.0
56141,555,15924,4.0
56142,555,25963,4.0
56143,555,19282,5.0
56144,555,34111,2.0
56145,555,30900,4.0
56146,555,31375,3.0
56147,556,2018,3.0
56148,556,8119,3.0
56150,556,22402,3.0
56151,556,711,2.0
56152,556,10389,3.0
56153,556,10715,3.0
56154,556,14991,1.0
56155,556,24253,2.0
56156,1,1,1.0
56157,556,32670,4.0
56158,556,7360,3.0
56159,556,32119,4.0
56160,556,4953,3.0
56161,556,31741,3.0
56162,556,11365,2.0
56163,556,16527,5.0
56164,556,18827,4.0
56165,556,20688,4.0
56166,556,4489,4.0
56167,556,1883,4.0
56168,556,24925,3.0
56169,556,31769,1.0
56171,556,11725,1.0
56172,556,24160,1.0
56173,556,11375,4.0
56174,556,1483,5.0
56175,556,9015,2.0
56176,556,31447,3.0
56177,556,21799,2.0
56178,556,18002,3.0
56179,556,6707,4.0
56180,556,1449,4.0
56181,556,9947,4.0
56182,556,3280,5.0
56183,556,31846,4.0
56184,556,17512,2.0
56185,556,13297,3.0
56186,556,23057,2.0
56187,556,5757,3.0
56188,556,18185,4.0
56190,556,4587,1.0
56194,556,3146,3.0
56195,556,18496,2.0
56197,556,12365,5.0
56198,556,10608,5.0
56199,556,11909,5.0
56200,556,35244,1.0
56201,556,21646,2.0
56202,556,16976,4.0
56203,556,14159,4.0
56205,556,11484,3.0
56207,556,9305,4.0
56208,556,8267,5.0
56209,556,3238,4.0
56213,556,20547,5.0
56214,556,17783,5.0
56215,556,3700,3.0
56217,556,17710,3.0
56218,556,5746,4.0
56221,556,21520,3.0
56222,556,20284,4.0
56223,556,4399,1.0
56224,556,13519,3.0
56225,556,31391,1.0
56226,556,13791,3.0
56227,556,25425,3.0
56228,557,32074,4.0
56229,557,22402,5.0
56230,557,16623,4.0
56231,557,24253,5.0
56232,557,32119,3.0
56233,557,8698,3.0
56234,557,2010,4.0
56235,557,7070,4.0
56236,557,13321,2.0
56237,557,24659,4.0
56238,557,16973,3.0
56239,557,8701,4.0
56240,557,15924,3.0
56241,557,8225,3.0
56243,557,22704,4.0
56244,557,35486,3.0
56245,557,18002,5.0
56246,557,33185,5.0
56247,557,9947,4.0
56248,557,25487,5.0
56249,557,25013,5.0
56250,557,3891,3.0
56251,557,10022,5.0
56252,557,4398,4.0
56253,557,24837,4.0
56254,557,13940,4.0
56255,557,2993,5.0
56256,557,22153,4.0
56257,557,22768,5.0
56258,557,13052,3.0
56259,557,35302,5.0
56260,557,7123,4.0
56261,557,26969,5.0
56262,557,15787,4.0
56263,557,33385,3.0
56264,557,13991,4.0
56265,557,32802,4.0
56266,557,12050,5.0
56267,557,34976,1.0
56268,557,8152,4.0
56269,557,34903,5.0
56270,557,2477,4.0
56271,557,13235,4.0
56272,557,15326,4.0
56273,557,14220,3.0
56274,557,32076,4.0
56275,557,7818,4.0
56276,557,13925,5.0
56277,557,25565,4.0
56278,557,22741,4.0
56279,557,23294,4.0
56280,557,15788,5.0
56281,557,5147,5.0
56282,557,23326,3.0
56283,557,2487,5.0
56285,557,820,5.0
56286,557,13316,4.0
56287,557,7122,4.0
56288,557,24906,5.0
56289,557,4475,5.0
56290,557,1413,5.0
56291,557,2115,4.0
56292,557,34411,5.0
56293,557,29001,3.0
56294,557,8184,5.0
56295,558,24570,3.0
56296,558,16264,4.0
56297,558,32431,4.0
56298,558,7364,4.0
56299,558,18417,4.0
56300,558,26120,3.0
56301,558,9729,5.0
56302,558,18611,1.0
56303,558,32466,1.0
56304,558,13944,2.0
56305,558,9227,2.0
56306,559,12356,3.0
56307,559,11432,3.0
56309,559,32431,4.0
56311,559,32857,4.0
56312,559,10662,2.0
56313,559,4483,4.0
56314,559,27125,5.0
56316,559,10219,4.0
56318,559,7806,2.0
56319,559,16746,4.0
56320,559,26372,1.0
56321,559,27880,4.0
56323,559,8844,4.0
56324,559,12380,4.0
56325,559,26120,5.0
56328,559,22402,4.0
56329,559,26140,3.0
56330,559,27000,2.0
56331,559,6041,2.0
56332,559,6745,2.0
56334,559,17941,3.0
56335,559,32308,4.0
56338,559,13881,4.0
56339,559,5210,3.0
56340,559,6060,4.0
56341,559,7302,3.0
56342,559,10715,4.0
56343,559,13884,3.0
56344,559,14991,3.0
56345,559,15458,1.0
56346,559,16070,1.0
56347,559,18230,3.0
56348,559,23553,1.0
56349,559,24253,4.0
56350,559,3894,3.0
56352,559,6716,4.0
56353,559,27260,3.0
56354,559,7015,3.0
56355,559,25108,3.0
56356,559,25529,2.0
56357,559,9729,4.0
56358,559,12388,3.0
56359,559,2884,3.0
56360,559,1355,4.0
56362,559,32466,2.0
56363,559,8501,5.0
56364,559,21603,2.0
56365,559,12752,3.0
56366,559,29974,3.0
56367,559,10647,4.0
56368,559,16827,4.0
56370,559,11365,5.0
56371,559,21621,4.0
56372,559,25207,4.0
56373,559,33051,4.0
56374,559,22831,4.0
56375,559,14309,4.0
56376,559,20236,4.0
56377,559,25622,4.0
56378,559,5523,4.0
56379,559,5287,3.0
56380,559,17611,4.0
56381,559,11465,2.0
56383,559,5968,5.0
56384,559,35190,5.0
56385,559,20304,3.0
56386,559,25905,4.0
56387,559,31794,4.0
56388,559,16191,4.0
56389,559,31790,4.0
56390,559,19362,5.0
56391,559,30883,5.0
56392,559,12745,5.0
56393,559,4629,4.0
56394,559,35324,4.0
56395,559,19960,5.0
56396,559,35159,1.0
56397,559,9285,1.0
56399,559,8002,4.0
56400,559,16847,2.0
56401,559,25379,3.0
56402,559,34138,2.0
56404,559,2818,4.0
56405,559,4266,4.0
56406,559,7952,4.0
56407,559,23069,3.0
56408,559,2966,2.0
56409,559,6791,4.0
56411,559,455,3.0
56412,559,689,2.0
56413,559,28628,1.0
56414,559,9265,3.0
56415,559,29071,3.0
56416,559,18827,5.0
56417,559,33855,4.0
56418,559,7674,4.0
56419,559,21347,5.0
56420,559,11745,3.0
56421,559,9169,3.0
56422,559,31446,4.0
56423,559,20688,4.0
56424,559,26121,5.0
56425,559,22231,4.0
56427,559,4489,5.0
56428,559,1144,4.0
56429,559,4826,4.0
56430,559,16209,4.0
56431,559,92,4.0
56432,559,31808,4.0
56433,559,2010,5.0
56434,559,26122,3.0
56435,559,31466,5.0
56436,559,11547,4.0
56437,559,1104,4.0
56438,559,2154,3.0
56439,559,22720,5.0
56440,559,22365,4.0
56441,559,4143,4.0
56443,559,10727,4.0
56444,559,12532,5.0
56445,559,20649,5.0
56446,559,22647,4.0
56447,559,1883,4.0
56448,559,26297,4.0
56451,559,16777,3.0
56452,559,27264,4.0
56453,559,11301,4.0
56454,559,23613,4.0
56455,559,32040,4.0
56456,559,20031,3.0
56457,559,27860,4.0
56458,559,5740,5.0
56459,559,28216,4.0
56460,559,30967,4.0
56461,559,2728,2.0
56462,559,8668,5.0
56463,559,24927,3.0
56464,559,26068,4.0
56465,559,17342,4.0
56466,559,9397,4.0
56467,559,11669,4.0
56468,559,7641,5.0
56469,559,29681,5.0
56470,559,2641,4.0
56471,559,1015,3.0
56472,559,12696,3.0
56473,559,6461,5.0
56474,559,34713,5.0
56475,559,3626,5.0
56476,559,3347,3.0
56477,559,31508,5.0
56478,559,13955,3.0
56480,559,29263,4.0
56481,559,10344,4.0
56482,559,17683,4.0
56483,559,4892,4.0
56484,559,1638,4.0
56485,559,3730,3.0
56486,559,3955,4.0
56487,559,8509,3.0
56489,559,5127,3.0
56490,559,5237,3.0
56492,559,20254,4.0
56493,559,26106,3.0
56494,559,26113,4.0
56495,559,26102,1.0
56496,559,26104,4.0
56497,559,2997,3.0
56498,559,14566,4.0
56499,559,22675,4.0
56500,559,25492,2.0
56501,559,24346,2.0
56502,559,16964,3.0
56503,559,8365,4.0
56504,559,11761,4.0
56505,559,6350,2.0
56506,559,18216,3.0
56507,559,6355,4.0
56508,559,13321,2.0
56509,559,15844,4.0
56510,559,10857,4.0
56511,559,13639,4.0
56512,559,28280,2.0
56514,559,9597,3.0
56515,559,4279,4.0
56516,559,26160,2.0
56517,559,14458,3.0
56518,559,3608,5.0
56519,559,7104,3.0
56520,559,25912,2.0
56521,559,21113,2.0
56522,559,15509,3.0
56523,559,4763,4.0
56524,559,2139,1.0
56525,559,21645,4.0
56528,559,20623,3.0
56529,559,31892,4.0
56530,559,13873,4.0
56531,559,18383,5.0
56532,559,10591,3.0
56533,559,23487,4.0
56535,559,22663,3.0
56536,559,8625,3.0
56537,559,23050,5.0
56538,559,15900,3.0
56539,559,11976,4.0
56540,559,9453,2.0
56541,559,11725,4.0
56542,559,11726,3.0
56543,559,11562,3.0
56544,559,25819,2.0
56545,559,18308,4.0
56546,559,22027,3.0
56547,559,677,2.0
56549,559,8701,2.0
56550,559,24160,3.0
56551,559,10207,2.0
56553,559,23503,4.0
56554,559,8239,5.0
56556,559,4134,4.0
56557,559,32265,3.0
56558,559,7371,3.0
56559,559,13956,2.0
56560,559,7404,3.0
56561,559,803,4.0
56562,559,28185,2.0
56563,559,16291,3.0
56565,559,23611,5.0
56566,559,29909,1.0
56567,559,3223,3.0
56568,559,23599,4.0
56569,559,26398,4.0
56570,559,34136,2.0
56571,559,32793,3.0
56572,559,16551,4.0
56573,559,23843,4.0
56574,559,15955,4.0
56576,559,32082,1.0
56577,559,172,3.0
56578,559,23569,3.0
56579,559,31449,3.0
56580,559,30193,4.0
56581,559,30261,4.0
56582,559,32941,2.0
56583,559,23742,3.0
56585,559,15497,3.0
56586,559,22930,3.0
56587,559,21936,2.0
56589,559,24764,4.0
56590,559,14666,3.0
56591,559,23538,3.0
56592,559,34724,3.0
56593,559,18421,2.0
56594,559,18422,4.0
56595,559,28623,4.0
56596,559,10259,2.0
56598,559,27326,5.0
56600,559,6711,2.0
56601,559,21429,4.0
56602,559,13153,3.0
56603,559,33720,2.0
56604,559,16799,3.0
56605,559,21799,5.0
56607,559,7382,3.0
56608,559,33150,4.0
56609,559,18002,3.0
56610,559,19950,4.0
56611,559,19401,3.0
56612,559,26117,1.0
56613,559,26686,3.0
56614,559,26689,2.0
56615,559,8506,4.0
56616,559,10501,3.0
56617,559,31281,3.0
56618,559,23491,4.0
56619,559,33431,3.0
56620,559,14154,4.0
56621,559,3900,3.0
56622,559,9533,5.0
56623,559,22522,5.0
56624,559,28784,2.0
56625,559,16714,3.0
56627,559,991,4.0
56628,559,3573,2.0
56629,559,76,4.0
56630,559,1449,4.0
56632,559,10644,4.0
56633,559,7686,4.0
56634,559,9419,4.0
56635,559,9873,2.0
56638,559,32030,4.0
56641,559,29297,4.0
56642,559,26572,5.0
56643,559,8083,3.0
56644,559,11434,5.0
56645,559,10672,4.0
56646,559,8499,4.0
56647,559,21479,3.0
56648,559,27599,3.0
56649,559,31707,4.0
56651,559,6677,3.0
56652,559,4628,1.0
56653,559,23436,2.0
56654,559,33987,3.0
56655,559,16733,3.0
56656,559,31630,4.0
56657,559,3280,4.0
56659,559,8642,3.0
56660,559,10981,5.0
56661,559,34621,5.0
56663,559,27455,3.0
56664,559,23055,4.0
56665,559,35351,4.0
56666,559,3569,5.0
56667,559,15101,5.0
56669,559,18396,4.0
56670,559,21778,2.0
56671,559,11627,5.0
56672,559,27426,3.0
56673,559,8801,2.0
56676,560,14977,1.0
56677,560,29225,4.0
56678,560,23357,3.0
56679,560,7302,4.0
56680,560,8388,3.0
56681,560,92,4.0
56682,560,2641,4.0
56683,560,18330,2.0
56684,560,32322,4.0
56685,560,4511,5.0
56686,560,15924,4.0
56687,560,22165,4.0
56688,560,15497,4.0
56689,560,1449,5.0
56690,560,9906,4.0
56691,560,9947,5.0
56692,560,19293,2.0
56693,560,33529,4.0
56694,560,23057,5.0
56695,560,16287,3.0
56696,560,15847,4.0
56697,560,23259,3.0
56698,560,24772,3.0
56699,560,4705,4.0
56700,560,16976,5.0
56701,560,9305,4.0
56702,560,4562,4.0
56703,560,16699,5.0
56704,560,12834,2.0
56705,560,3898,2.0
56706,560,26670,3.0
56707,560,14981,5.0
56708,560,7123,5.0
56709,560,11058,2.0
56710,560,13991,4.0
56711,560,12050,5.0
56712,560,26985,5.0
56713,560,4133,5.0
56714,560,4832,5.0
56716,560,13925,4.0
56717,560,15361,5.0
56718,560,35070,4.0
56719,560,3854,3.0
56720,560,29279,4.0
56721,560,9953,4.0
56722,561,32074,4.0
56723,561,11432,4.0
56724,561,712,3.0
56725,561,2569,3.0
56726,561,19152,4.0
56727,561,4483,4.0
56728,561,2018,3.0
56729,561,2995,4.0
56730,561,22336,4.0
56731,561,26120,4.0
56732,561,18510,4.0
56733,561,22402,4.0
56734,561,30495,4.0
56735,561,24843,4.0
56736,561,711,4.0
56737,561,28615,3.0
56738,561,16623,4.0
56739,561,17941,3.0
56740,561,25896,4.0
56742,561,762,3.0
56743,561,14991,4.0
56744,561,19079,4.0
56745,561,24253,3.0
56746,561,20006,4.0
56747,561,12891,4.0
56748,561,11086,4.0
56749,561,1028,4.0
56750,561,27260,4.0
56751,561,2987,4.0
56752,561,25529,3.0
56753,561,3153,4.0
56754,561,22169,4.0
56755,561,14502,3.0
56756,561,13944,4.0
56757,561,29974,3.0
56758,561,34266,3.0
56759,561,35190,2.0
56761,561,6462,4.0
56762,561,8002,4.0
56763,561,34138,3.0
56764,561,16527,4.0
56766,561,31980,5.0
56767,561,18827,4.0
56768,561,26121,3.0
56769,561,22231,5.0
56771,561,1144,4.0
56772,561,2010,4.0
56773,561,26122,4.0
56774,561,1104,3.0
56775,561,10727,4.0
56776,561,11614,4.0
56777,561,1389,3.0
56778,561,27264,3.0
56779,561,24927,4.0
56780,561,11764,3.0
56781,561,2641,5.0
56782,561,12696,5.0
56783,561,13955,4.0
56784,561,11659,4.0
56785,561,14566,4.0
56786,561,17882,4.0
56787,561,16464,4.0
56788,561,2438,5.0
56789,561,9936,4.0
56790,561,18216,4.0
56791,561,15769,3.0
56792,561,32322,4.0
56793,561,31769,4.0
56794,561,17641,4.0
56795,561,11380,4.0
56796,561,2139,5.0
56797,561,31395,3.0
56798,561,5528,3.0
56799,561,2642,5.0
56800,561,2643,5.0
56801,561,22027,3.0
56802,561,24160,4.0
56803,561,16693,4.0
56804,561,13956,4.0
56805,561,8889,4.0
56806,561,36,4.0
56807,561,24764,4.0
56808,561,18002,4.0
56809,561,29840,3.0
56810,561,26117,4.0
56811,561,26686,4.0
56812,561,2439,5.0
56814,561,1513,4.0
56815,561,11136,4.0
56816,561,16714,4.0
56817,561,991,5.0
56818,561,18352,4.0
56819,561,9419,3.0
56820,561,9906,4.0
56821,561,31707,3.0
56822,561,23436,3.0
56823,561,21732,1.0
56824,561,32075,4.0
56825,561,33529,5.0
56826,561,33530,5.0
56827,561,22106,4.0
56828,561,11275,5.0
56829,561,23392,4.0
56830,561,18615,4.0
56831,561,24787,4.0
56832,561,5685,4.0
56833,561,34475,4.0
56834,561,19514,4.0
56835,561,18144,3.0
56837,561,8705,2.0
56838,561,13583,4.0
56839,561,25013,4.0
56840,561,813,4.0
56841,561,1514,4.0
56842,561,18816,4.0
56843,561,12203,4.0
56844,561,20428,4.0
56845,561,16907,4.0
56846,561,13615,3.0
56847,561,25918,3.0
56848,561,26118,4.0
56849,561,18496,3.0
56850,561,18218,4.0
56851,561,2437,5.0
56852,561,31986,4.0
56853,561,13063,4.0
56854,561,12198,4.0
56855,561,16909,4.0
56856,561,20545,4.0
56857,561,34483,4.0
56858,561,18000,4.0
56859,561,10022,4.0
56860,561,14361,4.0
56861,561,21746,4.0
56862,561,32677,3.0
56864,561,15380,4.0
56865,561,18001,4.0
56866,561,9005,4.0
56868,561,16908,4.0
56869,561,12461,4.0
56870,561,15381,4.0
56871,561,18090,4.0
56872,561,32953,4.0
56873,561,32287,4.0
56874,561,14548,4.0
56875,561,25014,4.0
56876,561,12202,4.0
56877,561,8243,5.0
56878,561,25919,3.0
56879,561,1706,5.0
56880,561,13601,3.0
56881,561,24837,4.0
56882,561,27151,5.0
56883,561,13940,4.0
56884,561,19690,4.0
56885,561,30909,4.0
56886,561,26119,4.0
56887,561,2993,4.0
56888,561,33610,3.0
56890,561,1516,4.0
56891,561,12199,4.0
56892,561,32872,4.0
56893,561,21743,4.0
56894,561,27023,4.0
56895,561,4311,4.0
56896,561,15896,3.0
56897,561,5300,4.0
56898,561,1515,4.0
56899,561,13052,4.0
56900,561,35302,4.0
56901,561,21742,4.0
56902,561,26135,4.0
56903,561,25170,4.0
56905,561,13415,3.0
56906,561,14981,3.0
56907,561,12464,4.0
56909,561,7123,4.0
56910,561,14218,4.0
56911,561,1517,4.0
56912,561,12029,4.0
56913,561,26230,4.0
56914,561,32271,4.0
56915,561,25425,3.0
56916,561,23519,5.0
56917,561,13991,4.0
56918,561,12050,4.0
56919,561,6101,4.0
56920,561,34903,4.0
56921,561,3799,5.0
56922,561,24897,4.0
56923,561,1518,4.0
56924,561,18154,2.0
56925,561,13235,4.0
56926,561,6018,4.0
56927,561,15326,4.0
56928,561,25604,3.0
56929,561,10440,4.0
56930,561,32076,5.0
56931,561,13925,5.0
56932,561,30685,3.0
56933,561,24338,4.0
56934,561,11307,4.0
56935,561,31537,4.0
56936,562,29136,4.0
56937,562,6392,3.0
56938,562,25887,4.0
56940,562,17723,4.0
56941,562,34713,4.0
56942,562,23491,3.0
56943,562,2072,3.0
56944,562,4786,4.0
56950,564,11781,4.0
56951,564,11432,4.0
56952,564,27510,4.0
56953,564,11057,3.0
56954,564,2569,3.0
56955,564,6115,4.0
56958,564,19030,5.0
56959,564,4483,5.0
56960,564,3717,4.0
56961,564,2018,5.0
56962,564,23407,4.0
56963,564,5091,2.0
56964,564,6073,4.0
56965,564,6687,5.0
56966,564,7806,4.0
56967,564,8004,5.0
56968,564,10092,4.0
56969,564,19803,4.0
56970,564,25887,4.0
56971,564,32631,5.0
56972,564,4880,3.0
56973,564,8310,4.0
56974,564,8119,4.0
56975,564,10593,4.0
56976,564,10376,4.0
56978,564,18510,4.0
56979,564,19772,5.0
56980,564,20986,5.0
56982,564,22402,3.0
56983,564,22553,3.0
56984,564,25886,5.0
56985,564,26140,5.0
56986,564,26100,5.0
56987,564,33906,5.0
56988,564,6059,4.0
56989,564,10389,5.0
56990,564,10446,4.0
56991,564,17941,4.0
56992,564,25896,4.0
56993,564,32308,5.0
56994,564,6001,5.0
56995,564,6060,5.0
56996,564,10715,5.0
56997,564,14991,4.0
56998,564,19079,5.0
56999,564,25391,4.0
57000,564,31910,3.0
57001,564,12891,4.0
57002,564,1028,4.0
57003,564,27260,5.0
57004,564,7015,5.0
57005,564,2987,4.0
57006,564,25108,5.0
57007,564,3153,4.0
57008,564,22169,4.0
57011,566,32255,4.0
57012,566,24770,3.0
57013,566,28216,4.0
57014,566,17342,4.0
57015,566,3626,4.0
57017,566,9407,4.0
57018,566,19390,3.0
57019,566,24659,4.0
57020,566,8239,3.0
57021,566,2461,4.0
57024,566,9324,4.0
57025,566,1097,3.0
57026,567,712,3.0
57027,567,16264,4.0
57028,567,7047,3.0
57029,567,6115,4.0
57030,567,18900,3.0
57031,567,3717,3.0
57032,567,2679,4.0
57033,567,2995,3.0
57034,567,19803,4.0
57035,567,20052,4.0
57036,567,4438,4.0
57038,567,8119,4.0
57040,567,9441,4.0
57042,567,16722,5.0
57043,567,16317,5.0
57044,567,18450,4.0
57045,567,22402,5.0
57046,567,30495,4.0
57047,567,31919,4.0
57048,567,33906,4.0
57049,567,711,3.0
57050,567,6059,3.0
57051,567,10389,5.0
57052,567,10446,4.0
57053,567,16623,5.0
57054,567,17941,3.0
57055,567,32308,3.0
57056,567,33807,4.0
57057,567,6001,4.0
57058,567,7224,3.0
57059,567,28593,4.0
57060,567,14991,5.0
57061,567,17689,4.0
57062,567,21618,5.0
57063,567,25391,5.0
57064,567,27834,2.0
57065,567,12891,5.0
57066,567,11086,5.0
57067,567,1028,3.0
57068,567,27260,4.0
57069,567,7015,5.0
57070,567,2987,3.0
57071,567,25529,3.0
57072,567,22169,5.0
57073,568,7047,3.0
57074,568,29136,4.0
57075,568,2018,5.0
57076,568,8119,4.0
57077,568,8844,4.0
57078,568,12976,5.0
57079,568,13607,5.0
57081,568,17459,5.0
57082,568,19169,5.0
57083,568,20986,4.0
57084,568,22402,1.0
57085,568,22573,5.0
57086,568,31567,5.0
57087,568,32255,5.0
57088,568,32254,5.0
57089,568,24843,5.0
57090,568,33790,4.0
57091,568,6041,4.0
57092,568,6511,4.0
57093,568,7015,5.0
57094,569,32074,5.0
57095,569,11781,4.0
57096,569,9803,4.0
57097,569,12356,3.0
57098,569,23845,5.0
57099,569,26525,3.0
57100,569,20089,2.0
57101,569,24570,4.0
57102,569,16264,2.0
57103,569,32431,1.0
57104,569,7364,3.0
57105,569,23211,4.0
57106,569,19030,5.0
57107,569,3705,5.0
57108,569,29231,5.0
57109,569,4649,4.0
57110,569,19152,3.0
57111,569,8463,3.0
57112,569,3717,5.0
57113,569,26120,4.0
57114,569,9428,4.0
57115,569,12932,3.0
57116,569,18611,2.0
57117,569,8544,3.0
57118,569,14502,2.0
57119,569,10216,3.0
57120,569,19124,3.0
57121,569,23471,5.0
57122,569,32466,4.0
57123,569,26001,3.0
57124,569,21603,3.0
57125,569,13944,4.0
57126,569,9227,3.0
57127,569,29974,1.0
57129,569,22745,5.0
57130,569,34138,5.0
57131,569,26107,4.0
57132,570,4483,4.0
57133,570,8004,3.0
57134,570,22402,3.0
57135,570,24843,3.0
57136,570,24253,4.0
57137,570,25108,3.0
57138,570,9729,4.0
57139,570,11365,4.0
57140,570,20236,4.0
57141,570,34266,5.0
57142,570,35190,2.0
57143,570,19062,4.0
57144,570,26738,4.0
57146,570,21347,2.0
57147,570,20688,3.0
57148,570,26121,3.0
57149,570,35046,3.0
57150,570,1389,5.0
57151,570,22647,2.0
57152,570,23270,4.0
57154,570,27860,5.0
57155,570,8668,3.0
57156,570,3347,4.0
57157,570,4892,3.0
57158,570,25409,2.0
57159,570,21409,2.0
57160,570,18982,4.0
57161,570,297,4.0
57162,570,18383,1.0
57163,570,5528,3.0
57165,570,24160,3.0
57166,570,23639,1.0
57167,570,20438,4.0
57168,570,16654,3.0
57169,570,11627,4.0
57171,570,13997,4.0
57173,570,26681,1.0
57174,571,4483,5.0
57175,571,26120,5.0
57176,571,24843,3.0
57177,571,10389,4.0
57178,571,10715,3.0
57179,571,25529,3.0
57180,571,4953,3.0
57181,571,9227,3.0
57182,571,8002,2.0
57183,571,31980,4.0
57184,571,26121,5.0
57186,571,26122,5.0
57187,571,13955,4.0
57188,571,11659,4.0
57189,571,2438,4.0
57190,571,6425,3.0
57191,571,13321,3.0
57192,571,32322,4.0
57193,571,11528,5.0
57194,571,2139,5.0
57195,571,22663,4.0
57196,571,4511,5.0
57197,571,16432,3.0
57198,571,11562,4.0
57199,571,24160,3.0
57200,571,12948,2.0
57201,571,13956,3.0
57202,571,23639,4.0
57203,571,18002,5.0
57204,571,2439,4.0
57206,571,11136,3.0
57207,571,25284,3.0
57208,571,9906,5.0
57209,571,9947,5.0
57210,571,32075,4.0
57211,571,11707,4.0
57212,571,20462,3.0
57213,571,11275,5.0
57214,571,34475,4.0
57215,571,23009,5.0
57216,571,12203,3.0
57217,571,20428,5.0
57218,571,16907,5.0
57219,571,3808,3.0
57220,571,6532,4.0
57221,571,24003,4.0
57222,571,25918,4.0
57223,571,12198,4.0
57224,571,16909,5.0
57225,571,20545,4.0
57226,571,34483,4.0
57227,571,10022,5.0
57228,571,14361,5.0
57229,571,21746,4.0
57230,571,16139,5.0
57231,571,25014,1.0
57232,571,25919,5.0
57233,571,26119,5.0
57234,571,2993,4.0
57235,571,33610,5.0
57236,572,32074,4.0
57237,572,14947,2.0
57238,572,11781,5.0
57239,572,9803,4.0
57240,572,23845,4.0
57241,572,26525,5.0
57242,572,11432,5.0
57243,572,27510,3.0
57244,572,5298,4.0
57245,572,712,4.0
57246,572,18749,4.0
57247,572,11057,4.0
57248,572,6484,4.0
57249,572,7047,5.0
57250,572,32431,3.0
57251,572,6115,5.0
57252,572,7380,4.0
57253,572,18900,1.0
57255,572,32857,5.0
57256,572,19030,3.0
57257,572,3705,4.0
57258,572,10610,4.0
57260,572,4649,4.0
57261,572,12122,5.0
57262,572,4483,5.0
57264,572,1869,1.0
57265,572,4293,5.0
57266,572,8463,3.0
57267,572,2679,4.0
57268,572,2970,2.0
57269,572,2018,5.0
57270,572,2995,3.0
57271,572,6687,5.0
57272,572,8004,4.0
57273,572,15000,5.0
57274,572,17606,5.0
57275,572,24226,1.0
57276,572,33514,3.0
57277,572,3695,5.0
57278,572,28148,3.0
57281,572,12976,3.0
57282,572,26120,5.0
57283,572,17555,4.0
57284,572,19701,4.0
57285,572,20986,4.0
57286,572,22402,4.0
57287,572,22573,3.0
57288,572,30495,4.0
57289,572,24843,5.0
57290,572,31919,5.0
57291,572,33790,2.0
57292,572,33906,3.0
57293,572,711,5.0
57294,572,6041,4.0
57295,572,6059,4.0
57296,572,6745,4.0
57297,572,6125,5.0
57298,572,10389,5.0
57299,572,16623,5.0
